author_id,name,votes
123921,Teresa Fernandes,1
123956,Naveed Noori,1
123983,D.P. Simpson,1
123992,John Traupman,1
123999,Seigo Nakao,1
124000,Kodansha International,2
124001,Ebru Diriker,1
124006,Dion Fortune,14
124008,Miwon Kwon,1
124017,John Laird Farrar,1
124018,Phil Lee,1
124021,Tim Jepson,1
124023,Kim Bellefontaine,1
124026,Elliott Katz,1
124032,Sandra Beris,1
124036,M. Morris Mano,1
124041,Carmen Boullosa,5
124044,Thomas D. Williams,1
124049,Randall Wallace,2
124051,Lin Anderson,3
124055,Philip Wylie,5
124062,Elisabeth Luard,3
124064,Annette Yates,1
124095,Noliwe M. Rooks,2
124128,Keith Kyle,1
124132,Allan Cole,4
124138,Ronald Hyam,1
124146,Robert Edward Norton,1
124147,Edred Thorsson,8
124153,Michael Hoeye,3
124154,Oliver Clutton-Brock,1
124155,Susan Warren,1
124157,Terri Valentine,1
124179,Josef Gugler,1
124180,Alan Gilbert,1
124189,Jan Peck,1
124192,Caroline Cousins,5
124194,Ceisiwr Serith,1
124195,Gary Loderhose,1
124199,Thomas Borstelmann,1
124208,Taylor Downing,1
124212,Janice Gross Stein,1
124214,Robert J. Corber,2
124219,Ronald E. Powaski,1
124221,Don Oberdorfer,2
124223,Stuart W. Leslie,1
124224,Robert T. Mann,2
124229,Ron Theodore Robin,1
124233,Amy Knight,3
124243,Lokenath Debnath,1
124277,John T. Moore,2
124281,Arthur Winter,2
124282,David R. Klein,2
124285,Nancy Larrick,1
124301,Martin Silberberg,1
124306,Paula Yurkanis Bruice,1
124309,Cathy Cobb,1
124310,Brian VanDeMark,1
124344,Franck Pavloff,1
124352,Danny Seo,3
124362,Rattawut Lapcharoensap,2
124365,Elise Allen,1
124372,Patricia R. Schroeder,1
124385,Michael Boyle,1
124388,Daniel Henderson,1
124411,Sergio Pitol,4
124416,Athol Dickson,4
124417,Marian Babson,18
124420,Mary Brett,1
124436,Marc Schonbrun,2
124440,Aaron Shearer,1
124450,Katherine Silver,1
124455,William F. Sater,1
124458,John L. Rector,1
124459,Jane Butel,2
124461,Tim Burford,2
124463,Toby Green,2
124464,James R. Chiles,1
124479,Dave DeWitt,4
124480,Francesca Davis DiPiazza,1
124487,Hanna Fenichel Pitkin,2
124498,Régis Debray,1
124500,Joseph J. Trento,2
124502,Lindsay Moran,1
124505,H. Bradford Westerfield,1
124518,Bina Cady Kiyonaga,1
124522,Mika Sadahiro,3
124526,Philip G. Zimbardo,4
124533,George Whitmore,2
124558,Carol Bowman,1
124561,James Bowman,2
124562,Catherine Bowman,2
124565,Roger Lipsey,2
124567,Douglas Hunter,1
124569,Richard Kearney,3
124573,Linda Bowman,1
124578,Robert Preucel,1
124583,David Bowman,3
124585,Daria Price Bowman,1
124613,Slavenka Drakulić,7
124619,Terry Lovell,1
124622,Kathleen Morgan,18
124629,Mia Ryan,1
124655,Paul Wheeler,2
124663,Sally James,1
124664,Christine Pullein-Thompson,4
124668,Stanley J. Stein,1
124675,Julie K. Silver,3
124680,Scott McKain,1
124686,Nancy Richler,3
124689,Rosemarie Riechel,1
124702,Richard H. Rovere,1
124711,Wendy Paris,1
124713,Harriet Welty Rochefort,1
124714,Tim Egan,12
124727,Victoria Dahl,3
124746,Charles V. Gerkin,1
124747,Donald Capps,1
124748,Carrie Doehring,1
124749,John Patton,1
124751,Jeanne Stevenson-Moessner,2
124752,David K. Switzer,1
124759,Frederick Kaufman,1
124763,Hillel Halkin,1
124767,C. Stephen Jaeger,1
124768,George Crane,2
124774,Michel Pougeoise,1
124781,Billy Hayes,1
124785,Wesley Porter,1
124792,Steph Swainston,6
124820,Robert Theobald,1
124826,Nick Morgan,1
124879,Madhusree Mukerjee,2
124889,Devra Gartenstein,2
124893,Stephen Bull,1
124894,The Exploratorium,1
124912,Pierre Baldi,1
124914,Debra Hamel,1
124923,Ellen Cooney,4
124930,Ian Brace,1
124933,Ian McDowell,2
124934,Mildred L. Patten,1
124938,Jerry Willis,1
124939,Dan Ford,1
124948,Dorothy Edwards,1
124952,Marcelle Masson,1
124954,Walter L. Williams,1
124976,Hans-Georg Gadamer,2
124983,Riccardo Orizio,1
124984,Daniel A. Olivas,2
124998,Brendan Simms,1
124999,Anya Ulinich,2
125002,Maurice J. Elias,1
125026,Lesley Blanch,2
125028,Sandra Dubay,2
125029,Madeleine Ker,2
125055,Alan Rabinowitz,5
125064,Alan Flusser,3
125068,Richard Selzer,4
125074,Paul Cowan,1
125077,Danny Meyer,2
125080,Michael Pollock,1
125101,Jacqueline Shannon,2
125121,Ruth Ohi,5
125130,Bruce C. Birch,1
125131,Larry L. Rasmussen,1
125147,Madelyn Cain,1
125155,Louis Birnbaum,1
125164,David Joachim,2
125166,Irene Howat,6
125171,Alec Wilkinson,7
125190,Marie Forleo,1
125205,Donald E. Michel,1
125208,Paul Griffiths,4
125214,Carole Joffe,1
125216,Kate Maloy,1
125217,Craig Wright,1
125220,Cheryl Chew,1
125224,Francis J. Beckwith,3
125250,Heather Ewing,1
125260,Anna J.,4
125261,Claire Heartsong,1
125262,Margaret Landon,2
125263,Anna Rountree,1
125271,Anna Griffin,1
125273,James Atlas,3
125282,Stan Sakai,28
125288,Joan M. Cheever,1
125292,Fiona Marshall,1
125308,Cinda Williams Chima,5
125309,Roy Williams,2
125310,Valerie Hansen,11
125317,Marcelle Maurette,1
125342,Victor Arwas,1
125343,Alphonse Mucha,1
125347,Renate Ulmer,1
125361,Lydia Cacho,1
125362,Anthony Masters,4
125365,Anne Kingston,1
125370,Sully Erna,1
125383,Ina R. Friedman,1
125391,Evelyn A. Schlatter,1
125394,James Ridgeway,1
125403,Nicholas Goodrick-Clarke,3
125405,Jesse Kalin,1
125406,Ingmar Bergman,6
125426,Carmen Bryan,1
125430,Bryan Charles,1
125435,Andrew Bergman,2
125436,Alan Burgess,2
125460,Walter Kerr,1
125474,Darlene Deibler Rose,1
125495,Richard C. Trexler,1
125511,William Swanson,1
125513,Albert Cook Outler,1
125540,Arnold Shaw,3
125548,Lee Woodruff,1
125550,Michael Brooks,2
125553,Mark Matthews,2
125555,Murry A. Taylor,1
125558,Carola Dunn,51
125563,Nora Stirling,1
125569,Nancy Loewen,3
125572,Bill Readings,2
125574,Charles Whiting,12
125584,Ping-Ying Hsieh,1
125585,Leo Kessler,3
125588,Danny S. Parker,1
125591,Ronald J. Rychlak,1
125593,Norman Rich,1
125601,Harry Farrell,2
125607,Marta Moreno Vega,3
125613,Cynthia Hartwick,2
125620,Rick Gekoski,2
125621,Robert Eaglestone,2
125625,Dori Sanders,3
125632,Henry Gee,1
125637,Stewart Smith,1
125639,Patricia A. Deuster,1
125646,Mark De Lisle,1
125658,Perry Link,1
125663,Diane McWhorter,1
125664,Sandra Kring,3
125668,Catherine Lucas,1
125677,David A. Clary,3
125683,Andrea Kay,1
125687,Andrew Wiest,2
125695,Geneviève Brisac,1
125696,Michael Pearl,4
125697,C.J. Carmichael,11
125699,Gladys Hasty Carroll,1
125701,Tracy Montoya,3
125703,Gil Dorland,1
125706,Frances FitzGerald,3
125714,Markus Barth,1
125718,Nader Saiedi,1
125726,Volodia Teitelboim,1
125730,John Shea,1
125731,Richard N. Longenecker,5
125736,Tom Franklin,5
125738,Ferdie Pacheco,1
125748,Craig Parshall,4
125752,Shirley Tallman,2
125755,Peter G. Peterson,1
125769,Greg E. Foley,1
125772,Aris Fioretos,2
125785,Terry Lindvall,1
125786,Robert Whitlow,9
125792,Euclid,1
125794,Robin Hartshorne,1
125796,Euclid,1
125799,Judith A. Green,2
125809,Peter Dawson,1
125822,Robert Fitterman,2
125823,Wendy McElroy,3
125824,Randi Foxx,1
125828,Lyndon Bowring,1
125832,Charles Mortimer Carty,1
125833,Leslie Rumble,1
125847,Leslie Haskin,2
125856,Mary Maguire,1
125857,Rachel A. Koestler-Grack,3
125868,Kevin Dunn,1
125869,Pat Ennis,1
125882,Aimee Liu,5
125883,Kelley Eskridge,2
125904,Various,1
125915,Stanley Monteith,1
125940,John Loengard,1
125943,Emily Keller,1
125945,Jonathan Keates,2
125951,Jacob Abbott,4
125956,Alethea Hayter,1
125957,Pamela Belle,2
125964,John Leggett,1
125968,Ramiro Calle,1
125984,Obert Skye,8
126001,Adrien Goetz,1
126003,Dena Goodman,3
126005,Deborah Cadbury,13
126007,Frances Mossiker,2
126031,Vic Glover,1
126047,Mike Daisey,1
126050,Yoriko Tsutsui,1
126053,Robert Bober,1
126085,William S. Appleton,1
126086,Naura Hayden,2
126110,Jonathan Robinson,5
126113,Betty Huizenga,1
126114,Rob Huizenga,1
126120,Erik Blegvad,1
126128,Julius Wiedemann,4
126140,Jim Wideman,1
126162,Derek Leebaert,2
126167,Ignatius Frederick Clarke,1
126168,J. Brian Clarke,1
126180,Stuart Holmes Coleman,1
126192,Patrick M. Malone,1
126208,Roger Steer,3
126209,Renee Taft Meloche,8
126210,Vance Christie,1
126211,Donald McCaig,8
126213,Douglas Keeney,1
126216,Sharon Sakson,1
126217,Neil S. Plakcy,3
126226,Shirley Lauro,1
126235,Michael Welker,2
126238,Dorothy C. Bass,2
126245,Aldo Carotenuto,1
126261,Ann Laura Stoler,3
126262,Serge Halimi,1
126269,Dusty J. Miller,2
126270,David Berceli,1
126280,Victoria Stewart,1
126287,Esther D. Rothblum,1
126298,Agate Nesaule,1
126305,Paul Lerner,1
126312,Bette Nordberg,5
126329,Anthony Clayton,1
126334,Peter Leese,1
126338,Sara Avinun,1
126340,Wendy Holden,11
126348,J. Edward Cornelius,1
126352,John Talbot,1
126353,Toby Forward,1
126370,David E. Kaiser,1
126372,John Kenneth Muir,7
126374,Robert Kinerk,3
126375,Millie Criswell,10
126376,Jane Myers Perrine,5
126377,Gloria Harchar,2
126380,Barbara McMahon,18
126381,Peggy Moreland,10
126417,Lou Ann Walker,1
126431,Paul Jacobs,1
126438,Gary Gagliardi,1
126440,Jason S. Hornsby,2
126442,Charles Alexander,1
126447,Catherine Ryan Hyde,14
126452,Setha M. Low,1
126453,Michael Lee West,8
126459,Claudia Roden,5
126463,Mark Katz,2
126467,Steve Tomecek,1
126468,Edgar Lee Masters,1
126469,Deatri King-Bey,2
126475,Hartmann von Aue,1
126486,Beverly Conyers,1
126487,Bernard Wolf,2
126489,Nicki Weiss,1
126501,Joseph B. Lumpkin,1
126502,Michael Flynn,15
126505,Meera Syal,1
126507,Donna Partow,4
126514,Frank Spiering,2
126515,Robin Cooper,2
126534,Gerilyn J. Bielakiewicz,1
126535,Pat Miller,4
126557,Gun Brooke,6
126558,Christopher Dawes,1
126566,Adrienne Kennedy,2
126574,Sherwood Eliot Wirt,1
126575,Jean-François Lyotard,5
126579,Mick Napier,1
126595,May Gibbs,1
126597,Miroslav Holub,1
126599,Steve Ellis,1
126600,Erol Bayburt,1
126606,Ernest Buckler,1
126609,David Henry Sterry,2
126620,David Kundtz,2
126625,Mary Craig,1
126629,Faye Moskowitz,2
126637,Amy Schwartz,9
126643,Michael Wolf,1
126644,Bob Nelson,2
126664,Susanna Davidson,3
126667,Margaret Miller,9
126669,Paul J. Bracken,1
126677,Christopher Kelly,1
126679,T.S. Rue,2
126680,Vincent Courtney,5
126690,Ripley Entertainment Inc.,1
126691,Laban Carrick Hill,6
126693,Ann Ripley,9
126696,Wiliam S. Steinman,1
126709,Brandon Wilson,2
126716,Albert Goldbarth,6
126726,National Research Council,7
126728,Jonathan Latimer,4
126729,Mike Lapinski,1
126738,A.B. Curtiss,2
126742,Michael Haag,1
126743,Amy-Jill Levine,2
126745,Morris N. Kertzer,1
126750,Patrick Thomas,1
126752,Gerard Houarner,3
126762,David G. Barnett,1
126764,Lee Edwards,3
126774,Jack Nelson,1
126775,David Andress,1
126792,Marsh Cassady,4
126799,Tom Reamy,2
126807,John Bytheway,3
126808,Larry Andrews,1
126809,Gabriel Jackson,1
126810,Nick Sagan,7
126817,Peter Greenberg,4
126820,Daniel F. Galouye,1
126824,Jerry Sohl,1
126835,Jeffrey Shandler,1
126839,Louise Murphy,1
126840,Will Moses,5
126857,Eugene Ehrlich,5
126860,Tricia Tusa,3
126861,Paul Avis,1
126863,Joel Sternfeld,2
126864,Dan Piraro,10
126870,Jan Dean,1
126890,Jacques Dupin,1
126892,Martha Powers,1
126894,William Marsden,1
126895,Alane Ferguson,8
126896,Donald A. Davis,2
126898,Andrew Roach,1
126899,Fernando Cervantes,1
126904,Carla Killough McClafferty,3
126906,William Lee Miller,5
126910,Naomi Pasachoff,1
126916,William Dampier,4
126919,Marilyn Bailey Ogilvie,1
126922,Beverley Birch,2
126926,Élise Turcotte,1
126931,Kurt Mahr,1
126934,Timothy M. Gallagher,3
126952,Theodore R. Cogswell,1
126955,Sean Russell,10
126980,Percival Lowell,2
126983,Nelson Peery,1
126986,Carol Taylor,1
126991,George W. Stocking Jr.,1
126992,Edward Burnett Tylor,1
126996,M.S. Murdock,1
127002,Steven Gregory,2
127003,Stanton T. Friedman,2
127027,Michael Capuzzo,4
127035,Luise Rinser,1
127058,Amy Santi Bull,1
127062,Frank Rodgers,2
127070,Anna Maria Ortese,1
127079,Jodi Dawson,1
127081,Janet Kagan,2
127082,Sarah Ash,8
127084,Alex Sheikman,1
127086,Laura J. Underwood,1
127093,Gad Heuman,1
127096,Rebecca Neason,3
127098,David Weddle,2
127103,Rosemary Altea,3
127108,Catharine A. MacKinnon,2
127120,Michael deMeng,1
127127,David Pickering,3
127141,Nancy Woodruff,1
127153,Howard R. Simpson,1
127155,Patrick Cooper,1
127170,Margaret Buffie,9
127176,Jennifer Roy,1
127178,Karim Rashid,3
127191,Jack L. Chalker,36
127197,J. Tremble,3
127202,Rosemary Green,1
127203,Glenna Matthews,1
127205,Darla Shine,2
127208,Catherine Brown,1
127216,Cathleen Schine,7
127219,Kim Casali,4
127220,Francine Craft,3
127229,Mae Nunn,3
127235,David Yonggi Cho,2
127245,Susie Mantell,1
127246,Bruce Levine,3
127248,Tony Hawk,2
127251,Susan C. Vaughan,1
127252,Janet Shibley Hyde,2
127254,Michael A. FitzGerald,1
127255,Helen Banes,1
127256,Diane Fitzgerald,4
127257,Helen Fitzgerald,2
127263,Yen Le Espiritu,2
127274,Kent A. Ono,1
127277,Pyong Gap Min,2
127282,Victoria Chang,4
127301,Lesley Arfin,1
127314,Otfried Preußler,3
127319,Brian R. Coffey,1
127331,Bali Rai,8
127333,Karen Toller Whittenburg,4
127345,Mei Ng,1
127346,Robert Archambeau,2
127347,Valerie Sayers,1
127370,Amy Borovoy,1
127371,Georgia Scott,1
127381,Evan John Jones,1
127404,Tomoko Hayakawa,4
127405,Christian Kracht,2
127409,Benjamin von Stuckrad-Barre,1
127432,Martin L. Davies,1
127433,Kristin Billerbeck,13
127434,Hank Aaron,1
127441,Lauren Day,1
127452,M. Blaine Smith,1
127453,Lee Raffel,1
127456,Katy McColl,1
127463,Allan Drummond,4
127464,Robert E. Svoboda,5
127466,Terese Svoboda,3
127470,D.C. Fontana,1
127472,Stacey Olster,1
127473,Julia Ecklar,2
127477,D. Corydon Hammond,1
127480,Jerome A. Feldman,1
127489,Douwe Draaisma,1
127492,Doranna Durgin,16
127496,Melissa Crandall,1
127500,Cathy Coote,1
127502,Jedwin Smith,2
127503,ReShonda Tate Billingsley,12
127510,Moustafa Gadalla,1
127511,Helene Holt,1
127532,Marc Okrand,2
127540,Eleanor Widmer,1
127541,Mack Reynolds,5
127542,Brian L. Griffin,1
127545,Paula Wall,3
127557,Chin-Ning Chu,4
127560,Marie Gray,2
127562,Kader Abdolah,4
127567,Michael Wilson,1
127569,Teresa Rodriguez Williamson,1
127570,Tom Rosenbauer,1
127571,Chris Santella,3
127581,David Cody Weiss,4
127583,Hilary Robinson,2
127585,Jennifer Golbeck,1
127586,Gene Ray,1
127599,Margaret Wander Bonanno,6
127600,Susan Shwartz,5
127602,Martin Brookes,1
127616,Carmen Carter,4
127625,Jay Mandal,1
127629,Alan M. Klein,1
127632,E.L. Flood,1
127634,Soheir Khashoggi,3
127635,Helen Colijn,1
127642,Mark T. Sullivan,4
127643,James Long,1
127651,Lois Tilton,4
127669,Ghada Karmi,3
127676,Danilo Kiš,2
127679,Jenna Petersen,5
127680,Antonia Young,1
127682,William Shakespeare,1
127706,Herbert Keuth,1
127721,Leon Botstein,1
127727,Traudl Junge,1
127728,Max Scheler,1
127734,Gudrun Pausewang,3
127735,Waldtraut Lewin,3
127743,Stewart Lee Allen,5
127753,Joe Pérez,1
127758,Harry Medved,1
127763,Gregory Stock,4
127765,Rebecca L. Grambo,1
127772,Dan Bortolotti,2
127785,Laaren Brown,1
127786,Peter Magubane,1
127787,Kirsty Gunn,5
127801,Stephen T. Johnson,4
127803,Stephen Fox,3
127804,Stephen B. Johnson,1
127805,Gerald Haslam,1
127819,Robert Weinstock,1
127826,Grace Aguilar,1
127827,Dan Vining,2
127830,Judith Smith-Levin,3
127831,Gail Levin,2
127833,Davydd J. Greenwood,1
127845,Charlotte Gray,3
127846,Victoria Sherrow,4
127847,Gail Saunders-Smith,7
127849,Robert V. Bruce,1
127854,Rachel Copelan,1
127859,Dick Sutphen,1
127860,Eric Walters,20
127861,John Boileau,1
127867,Pamela Kennedy,1
127868,Robert P. Crease,2
127875,Thrity Umrigar,8
127876,Stephanie Burke,5
127877,Cynthia Williams,1
127878,Melani Blazer,2
127880,Robert E. Cahill,1
127881,Margaret Cezair-Thompson,5
127882,Brad Schreiber,1
127885,Treva Harte,2
127886,Marilyn Lee,5
127889,Terrence McNally,6
127901,Lloyd C. Douglas,4
127906,Kenneth J. Harvey,5
127913,Rodney A. Smolla,4
127923,David Sheldon,1
127924,Gavin D. Smith,1
127925,Sahar Khalifeh,2
127928,Katherine Fishburn,1
127931,Donald Kingsbury,2
127933,David Whitaker,3
127936,Gwendolyn M. Parker,1
127937,Sheri L. McGathy,1
127938,Linda Madl,1
127943,George MacBeth,1
127945,Terry M. West,1
127946,Carlotta Hacker,1
127949,James F. David,9
127960,Robert G. Bartle,1
128012,Ian S. Anderson,1
128018,Roger Corman,1
128019,David Niall Wilson,8
128034,Brian Patten,2
128035,Margaret Murphy,2
128037,Robert Shearman,2
128040,Frank Cottrell Boyce,8
128041,Paul Magrs,14
128043,Sean Flannery,4
128050,Robert Palmer,2
128057,Janis Ian,1
128070,Loraine Despres,4
128081,Peter Reich,1
128082,Peter Padfield,3
128090,Peter Stevenson,1
128094,Peter Bauer,1
128102,Andrea Peters,3
128103,Peter Lamborn Wilson,3
128112,Gary S. Cross,2
128121,Donald Guthrie,3
128127,Peter Biddlecombe,3
128149,Douglas Cole,1
128171,Nigel Andrews,1
128174,Elizabeth Vogel,1
128182,Frances R. Balkwill,1
128188,Sheila Tobias,3
128195,Nicanor Parra,2
128200,Cheryl Oberle,1
128201,Susan S. Jorgensen,1
128211,Albert Holtz,1
128214,James Galvin,7
128215,John R. Galvin,1
128228,Stanley Booth,3
128231,Linda Wisdom,2
128235,Jennifer Blake,29
128236,Michael Philips,2
128243,Jennifer Nine,1
128245,Shawn McBride,1
128268,Robert J. Conley,10
128276,Jack Ohman,1
128277,Jan King,1
128286,Charles Rosen,5
128287,Jerry Pallotta,11
128299,Daniel Carney,1
128309,Todd Duncan,4
128310,Cheryl Dangel Cullen,1
128322,Bill McGuire,1
128334,Mark L. Strauss,2
128341,Gregory F. Treverton,1
128351,Stephen Turnbull,18
128353,Ronald Hutton,9
128356,Deborah Meier,2
128371,Hans Dieter Betz,1
128373,Donna Moreau,1
128382,Leo Tolstoy,64
128384,Jack Heffron,4
128386,Pamela Cleaver,1
128400,Rosemary Wilkinson,2
128411,Marjorie B. Kellogg,5
128412,John Coborn,1
128414,Kelley Heckart,1
128419,Rena Pederson,1
128423,Sue Kassirer,1
128432,Jacquelyn Grant,1
128437,Charles Bracelen Flood,3
128445,Sindy McKay,2
128447,Thomas Tryon,14
128454,Suzanne Fisher Staples,11
128465,Peter Stepan,1
128466,Thomas Ligotti,3
128477,Samuel H. Preston,1
128480,Anne Ellis,1
128485,Amanda Boyden,2
128486,Robert Hofler,3
128487,Denise Swanson,10
128495,Laurie Fox,2
128496,Mayra Santos-Febres,1
128498,Conrado Nalé Roxlo,1
128499,Irving Wallace,11
128517,Elizabeth Lapthorne,2
128518,Reanne Hemingway-Douglass,1
128537,Glen G. Scorgie,1
128539,Beverley Bryant,1
128540,Janie Lynn Panagopoulos,2
128543,Gary Dorsey,1
128544,Pun Plamondon,1
128547,Baron L. Pineda,1
128549,Peggy Pond Church,1
128554,Ralph Mann,1
128556,Brock Clarke,5
128560,Dan White,1
128570,Sarah Monette,8
128572,Sarah Eagle,1
128573,Judith Nelson,2
128577,Jo-Ellan Dimitrius,1
128578,William Mazzarella,1
128583,Sharon R. Mazzarella,2
128585,Nicole Mazzarella,1
128593,Danyel Smith,1
128594,Robert Craig,1
128595,Daniel Solomon,1
128607,Elfriede Jelinek,1
128609,Stewart Gordon,2
128619,Jehu Thomas Burton,1
128621,Robbie Castleman,1
128624,Traci Hunter Abramson,3
128635,Robert Jeffress,1
128637,Penny Kelly,1
128646,Noël Piper,3
128647,H. Beam Piper,17
128668,Ji-li Jiang,2
128671,Paula Rinehart,2
128673,Lawrence Venuti,3
128679,Christine Pisera Naman,3
128680,Emmett Parker,1
128716,Diane Namm,2
128730,Philippe Labro,5
128737,Des Pawson,1
128738,Li-Young Lee,4
128741,Herbert G. Goldman,2
128742,Fanny Howe,8
128746,Fanny Fern,1
128760,Jeffrey Harrison,1
128762,Constance Congdon,2
128771,Gérard de Nerval,2
128794,Jean-Marc Ligny,1
128800,Éric Simard,1
128803,Randy Schmidt,1
128819,Claire Calman,3
128821,Lois Richer,12
128833,Evelyn Bence,1
128834,Charlotte Webb,1
128836,Margot Batrae,1
128838,Stefan Wolf,5
128849,Adena Halpern,1
128866,Isha Schwaller de Lubicz,1
128867,Lawrence L. Langer,3
128869,Kenneth Lonergan,3
128878,Susannah Constantine,1
128880,Carmela LaVigna Coyle,2
128881,Michelle Sinclair Colman,3
128888,Brad Igou,1
128892,Kathryn Spink,2
128896,John Abramson,2
128898,Cheryl Martin,1
128899,James Kirby Martin,1
128926,Henry W. Wright,1
128931,John Norris,1
128947,Marlen Haushofer,3
128952,Thomas à Kempis,6
128957,Timothy Robinson,2
128960,Jans B. Wager,1
128963,Cynthia Golomb Dettelbach,1
