group,group_title,group_size,author,weighted_degree
G44,The Romantics & the English poetic canon,50,Samuel Taylor Coleridge,358
G44,The Romantics & the English poetic canon,50,Percy Bysshe Shelley,347
G44,The Romantics & the English poetic canon,50,John Milton,276
G44,The Romantics & the English poetic canon,50,Christina Rossetti,244
G44,The Romantics & the English poetic canon,50,Elizabeth Barrett Browning,225
G44,The Romantics & the English poetic canon,50,Gerard Manley Hopkins,188
G44,The Romantics & the English poetic canon,50,Edmund Spenser,163
G44,The Romantics & the English poetic canon,50,Christopher Marlowe,154
G44,The Romantics & the English poetic canon,50,Mary Wollstonecraft,144
G44,The Romantics & the English poetic canon,50,Ben Jonson,139
G44,The Romantics & the English poetic canon,50,George Herbert,136
G44,The Romantics & the English poetic canon,50,Aphra Behn,132
G44,The Romantics & the English poetic canon,50,Andrew Marvell,97
G44,The Romantics & the English poetic canon,50,Dante Gabriel Rossetti,87
G44,The Romantics & the English poetic canon,50,A.E. Housman,55
G44,The Romantics & the English poetic canon,50,Alfred Tennyson,34
G44,The Romantics & the English poetic canon,50,William Godwin,31
G44,The Romantics & the English poetic canon,50,Thomas Traherne,25
G44,The Romantics & the English poetic canon,50,William Hazlitt,22
G44,The Romantics & the English poetic canon,50,Philip Sidney,18
G44,The Romantics & the English poetic canon,50,Charles Lamb,16
G44,The Romantics & the English poetic canon,50,Robert Southey,15
G44,The Romantics & the English poetic canon,50,John Wilmot,14
G44,The Romantics & the English poetic canon,50,Samuel Taylor,14
G44,The Romantics & the English poetic canon,50,Mary Wollstonecraft Shelley,10
G44,The Romantics & the English poetic canon,50,Thomas Middleton,6
G44,The Romantics & the English poetic canon,50,Algernon Charles Swinburne,5
G44,The Romantics & the English poetic canon,50,Don Jordan,4
G44,The Romantics & the English poetic canon,50,Margaret Cavendish,4
G44,The Romantics & the English poetic canon,50,Michael Walsh,4
G44,The Romantics & the English poetic canon,50,Thomas Kyd,3
G44,The Romantics & the English poetic canon,50,Amanda Foreman,2
G44,The Romantics & the English poetic canon,50,Edward FitzGerald,2
G44,The Romantics & the English poetic canon,50,Francisco de Goya,2
G44,The Romantics & the English poetic canon,50,Howard Carter,2
G44,The Romantics & the English poetic canon,50,John Marston,2
G44,The Romantics & the English poetic canon,50,Robert Burton,2
G44,The Romantics & the English poetic canon,50,Robert Greene,2
G44,The Romantics & the English poetic canon,50,Stanley Wells,2
G44,The Romantics & the English poetic canon,50,Thomas Love Peacock,2
G44,The Romantics & the English poetic canon,50,Thomas Nashe,2
G44,The Romantics & the English poetic canon,50,Ward Just,2
G44,The Romantics & the English poetic canon,50,William Davenant,2
G45,Basketball & action-star memoir,49,Michael Jordan,84
G45,Basketball & action-star memoir,49,Kareem Abdul-Jabbar,36
G45,Basketball & action-star memoir,49,Arnold Schwarzenegger,25
G45,Basketball & action-star memoir,49,Wilt Chamberlain,25
G45,Basketball & action-star memoir,49,Shaquille O'Neal,24
G45,Basketball & action-star memoir,49,Larry Bird,21
G45,Basketball & action-star memoir,49,Sylvester Stallone,21
G45,Basketball & action-star memoir,49,George Foreman,18
G45,Basketball & action-star memoir,49,Bill Russell,17
G45,Basketball & action-star memoir,49,Phil Jackson,17
G45,Basketball & action-star memoir,49,Jerry West,14
G45,Basketball & action-star memoir,49,Wayne Gretzky,13
G45,Basketball & action-star memoir,49,Richard Branson,11
G45,Basketball & action-star memoir,49,Joe Frazier,10
G45,Basketball & action-star memoir,49,John Wooden,10
G45,Basketball & action-star memoir,49,Grant Hill,9
G45,Basketball & action-star memoir,49,Dean Smith,8
G45,Basketball & action-star memoir,49,Lance Armstrong,8
G45,Basketball & action-star memoir,49,Mike Krzyzewski,8
G45,Basketball & action-star memoir,49,Pat Riley,8
G45,Basketball & action-star memoir,49,Oscar De La Hoya,6
G45,Basketball & action-star memoir,49,Anita Roddick,5
G45,Basketball & action-star memoir,49,Ken Dryden,5
G45,Basketball & action-star memoir,49,Red Auerbach,5
G45,Basketball & action-star memoir,49,Charles Barkley,4
G45,Basketball & action-star memoir,49,Chris Mullin,4
G45,Basketball & action-star memoir,49,Jeremy Whittle,4
G45,Basketball & action-star memoir,49,Maria Shriver,4
G45,Basketball & action-star memoir,49,Phil Esposito,4
G45,Basketball & action-star memoir,49,Simon Cowell,4
G45,Basketball & action-star memoir,49,Tony Dungy,4
G45,Basketball & action-star memoir,49,William Fotheringham,4
G45,Basketball & action-star memoir,49,Dennis Rodman,3
G45,Basketball & action-star memoir,49,Angelo Dundee,2
G45,Basketball & action-star memoir,49,Bill Walsh,2
G45,Basketball & action-star memoir,49,Bo Jackson,2
G45,Basketball & action-star memoir,49,Bob Knight,2
G45,Basketball & action-star memoir,49,Conrad Black,2
G45,Basketball & action-star memoir,49,David Robinson,2
G45,Basketball & action-star memoir,49,Deloris Jordan,2
G45,Basketball & action-star memoir,49,Floyd Landis,2
G45,Basketball & action-star memoir,49,Jack Kent,2
G45,Basketball & action-star memoir,49,Jake LaMotta,2
G45,Basketball & action-star memoir,49,John Travolta,2
G45,Basketball & action-star memoir,49,Martin Brodeur,2
G45,Basketball & action-star memoir,49,Phil Mickelson,2
G45,Basketball & action-star memoir,49,Reggie Miller,2
G45,Basketball & action-star memoir,49,Sam Smith,2
G45,Basketball & action-star memoir,49,Tim Smit,2
G46,UK procedural & tartan noir,47,Geoffrey Chaucer,269
G46,UK procedural & tartan noir,47,Ian Rankin,128
G46,UK procedural & tartan noir,47,Peter Robinson,97
G46,UK procedural & tartan noir,47,Mark Billingham,94
G46,UK procedural & tartan noir,47,Peter James,87
G46,UK procedural & tartan noir,47,Stuart MacBride,57
G46,UK procedural & tartan noir,47,Robert Foster,50
G46,UK procedural & tartan noir,47,Val McDermid,42
G46,UK procedural & tartan noir,47,Peter Tremayne,40
G46,UK procedural & tartan noir,47,Alan Furst,25
G46,UK procedural & tartan noir,47,Gillian Linscott,24
G46,UK procedural & tartan noir,47,Christopher Brookmyre,16
G46,UK procedural & tartan noir,47,Sophie Hannah,13
G46,UK procedural & tartan noir,47,Martina Cole,11
G46,UK procedural & tartan noir,47,Michael Wood,9
G46,UK procedural & tartan noir,47,Sharan Newman,9
G46,UK procedural & tartan noir,47,Donna Leon,8
G46,UK procedural & tartan noir,47,Margaret Frazer,8
G46,UK procedural & tartan noir,47,Philip Kerr,8
G46,UK procedural & tartan noir,47,Susanna Gregory,7
G46,UK procedural & tartan noir,47,Alex Gray,6
G46,UK procedural & tartan noir,47,Denise Mina,6
G46,UK procedural & tartan noir,47,Michael Jecks,6
G46,UK procedural & tartan noir,47,Penny Smith,6
G46,UK procedural & tartan noir,47,Steve Mosby,6
G46,UK procedural & tartan noir,47,Andrea Camilleri,5
G46,UK procedural & tartan noir,47,Michael Dibdin,5
G46,UK procedural & tartan noir,47,Nicci French,5
G46,UK procedural & tartan noir,47,David Stuart Davies,4
G46,UK procedural & tartan noir,47,Gillian Galbraith,4
G46,UK procedural & tartan noir,47,Joseph Kanon,4
G46,UK procedural & tartan noir,47,Karen Campbell,4
G46,UK procedural & tartan noir,47,Lin Anderson,4
G46,UK procedural & tartan noir,47,Louise Welsh,4
G46,UK procedural & tartan noir,47,Mary Reed,4
G46,UK procedural & tartan noir,47,Michael Kurland,4
G46,UK procedural & tartan noir,47,Mo Hayder,4
G46,UK procedural & tartan noir,47,Peter May,4
G46,UK procedural & tartan noir,47,Elizabeth Goudge,3
G46,UK procedural & tartan noir,47,Mandasue Heller,3
G46,UK procedural & tartan noir,47,William Langland,3
G46,UK procedural & tartan noir,47,Derek Wilson,2
G46,UK procedural & tartan noir,47,Jill Marshall,2
G46,UK procedural & tartan noir,47,John Gower,2
G46,UK procedural & tartan noir,47,Meg Gardiner,2
G46,UK procedural & tartan noir,47,Michael Bond,2
G46,UK procedural & tartan noir,47,Michael Dean,2
G47,Multicultural American fiction,47,Sherman Alexie,187
G47,Multicultural American fiction,47,Sandra Cisneros,156
G47,Multicultural American fiction,47,Amy Tan,152
G47,Multicultural American fiction,47,Louise Erdrich,146
G47,Multicultural American fiction,47,Jamaica Kincaid,115
G47,Multicultural American fiction,47,Maxine Hong Kingston,85
G47,Multicultural American fiction,47,Julia Alvarez,65
G47,Multicultural American fiction,47,Leslie Marmon Silko,64
G47,Multicultural American fiction,47,Richard Bausch,51
G47,Multicultural American fiction,47,Bharati Mukherjee,45
G47,Multicultural American fiction,47,Erica Jong,34
G47,Multicultural American fiction,47,N. Scott Momaday,31
G47,Multicultural American fiction,47,James Welch,27
G47,Multicultural American fiction,47,Gerald Vizenor,19
G47,Multicultural American fiction,47,Linda Hogan,17
G47,Multicultural American fiction,47,D'Arcy McNickle,16
G47,Multicultural American fiction,47,Rita Mae Brown,16
G47,Multicultural American fiction,47,Gary Soto,15
G47,Multicultural American fiction,47,Gish Jen,15
G47,Multicultural American fiction,47,Frank Chin,12
G47,Multicultural American fiction,47,Jessica Hagedorn,12
G47,Multicultural American fiction,47,Hisaye Yamamoto,10
G47,Multicultural American fiction,47,Ernest J. Gaines,8
G47,Multicultural American fiction,47,Lisa See,8
G47,Multicultural American fiction,47,Madison Smartt Bell,8
G47,Multicultural American fiction,47,Mourning Dove,8
G47,Multicultural American fiction,47,Oscar Hijuelos,8
G47,Multicultural American fiction,47,Paula Gunn Allen,8
G47,Multicultural American fiction,47,Ana Castillo,7
G47,Multicultural American fiction,47,Arthur Golden,7
G47,Multicultural American fiction,47,Michael Dorris,7
G47,Multicultural American fiction,47,Michelle Cliff,5
G47,Multicultural American fiction,47,Azar Nafisi,4
G47,Multicultural American fiction,47,Richard Peck,4
G47,Multicultural American fiction,47,Susan Cheever,4
G47,Multicultural American fiction,47,Diane Glancy,3
G47,Multicultural American fiction,47,David Wong Louie,2
G47,Multicultural American fiction,47,Elizabeth Cook,2
G47,Multicultural American fiction,47,Eric Bogosian,2
G47,Multicultural American fiction,47,Esmeralda Santiago,2
G47,Multicultural American fiction,47,Frederick Busch,2
G47,Multicultural American fiction,47,James Alan McPherson,2
G47,Multicultural American fiction,47,Lee Maracle,2
G47,Multicultural American fiction,47,Pat Mora,2
G47,Multicultural American fiction,47,R. Zamora Linmark,2
G47,Multicultural American fiction,47,Thomas King,2
G47,Multicultural American fiction,47,Winona LaDuke,2
G48,Bestseller horror,47,Stephen King,1525
G48,Bestseller horror,47,Dean Koontz,284
G48,Bestseller horror,47,Clive Barker,241
G48,Bestseller horror,47,Anne Rice,173
G48,Bestseller horror,47,Bentley Little,61
G48,Bestseller horror,47,Richard Laymon,51
G48,Bestseller horror,47,Rod Serling,46
G48,Bestseller horror,47,Joe Hill,44
G48,Bestseller horror,47,John Saul,27
G48,Bestseller horror,47,Dan Simmons,26
G48,Bestseller horror,47,Jack Daniels,25
G48,Bestseller horror,47,Guillermo del Toro,20
G48,Bestseller horror,47,J.A. Konrath,19
G48,Bestseller horror,47,T.E.D. Klein,19
G48,Bestseller horror,47,Stewart O'Nan,18
G48,Bestseller horror,47,M. Night Shyamalan,14
G48,Bestseller horror,47,Blake Crouch,7
G48,Bestseller horror,47,Frank Darabont,7
G48,Bestseller horror,47,Sarah Pinborough,7
G48,Bestseller horror,47,Tori Amos,6
G48,Bestseller horror,47,William Peter Blatty,6
G48,Bestseller horror,47,Iain Banks,5
G48,Bestseller horror,47,John Ajvide Lindqvist,5
G48,Bestseller horror,47,Kiana Davenport,5
G48,Bestseller horror,47,Rocky Wood,5
G48,Bestseller horror,47,Chuck Hogan,4
G48,Bestseller horror,47,George Beahm,4
G48,Bestseller horror,47,Kevin Quigley,4
G48,Bestseller horror,47,Nancy Etchemendy,4
G48,Bestseller horror,47,Justin Cronin,3
G48,Bestseller horror,47,Roberto Aguirre-Sacasa,3
G48,Bestseller horror,47,Christopher Pike,2
G48,Bestseller horror,47,C.S. Marks,2
G48,Bestseller horror,47,Darren Shan,2
G48,Bestseller horror,47,Elizabeth Graver,2
G48,Bestseller horror,47,Emerson Spartz,2
G48,Bestseller horror,47,Iain M. Banks,2
G48,Bestseller horror,47,Lauren Beukes,2
G48,Bestseller horror,47,Lois Duncan,2
G48,Bestseller horror,47,Nigel Kneale,2
G48,Bestseller horror,47,Paul Williams,2
G48,Bestseller horror,47,Richard Bachman,2
G48,Bestseller horror,47,Robert Payne,2
G48,Bestseller horror,47,Robin Furth,2
G48,Bestseller horror,47,Scott Snyder,2
G48,Bestseller horror,47,S.E. Hinton,2
G48,Bestseller horror,47,Ted Dekker,2
G49,Experimental & feminist poetics,46,Dorothy Allison,47
G49,Experimental & feminist poetics,46,Harryette Mullen,28
G49,Experimental & feminist poetics,46,Eleni Sikelianos,24
G49,Experimental & feminist poetics,46,Juliana Spahr,24
G49,Experimental & feminist poetics,46,Susan Howe,21
G49,Experimental & feminist poetics,46,Bhanu Kapil,18
G49,Experimental & feminist poetics,46,Lisa Robertson,17
G49,Experimental & feminist poetics,46,Shani Mootoo,17
G49,Experimental & feminist poetics,46,Bernadette Mayer,14
G49,Experimental & feminist poetics,46,Charles Bernstein,14
G49,Experimental & feminist poetics,46,Karen Volkman,14
G49,Experimental & feminist poetics,46,Nicole Brossard,12
G49,Experimental & feminist poetics,46,Carol Queen,10
G49,Experimental & feminist poetics,46,Cecilia Tan,10
G49,Experimental & feminist poetics,46,Kristin Prevallet,10
G49,Experimental & feminist poetics,46,Lyn Hejinian,10
G49,Experimental & feminist poetics,46,Theresa Hak Kyung Cha,10
G49,Experimental & feminist poetics,46,Dennis Lee,9
G49,Experimental & feminist poetics,46,Lisa Jarnot,9
G49,Experimental & feminist poetics,46,Rachel Kramer Bussel,9
G49,Experimental & feminist poetics,46,Ron Silliman,9
G49,Experimental & feminist poetics,46,Francesca Lia Block,8
G49,Experimental & feminist poetics,46,Joan Nestle,8
G49,Experimental & feminist poetics,46,Sara Maitland,8
G49,Experimental & feminist poetics,46,Shay Youngblood,8
G49,Experimental & feminist poetics,46,Dionne Brand,7
G49,Experimental & feminist poetics,46,Achy Obejas,6
G49,Experimental & feminist poetics,46,Daphne Marlatt,6
G49,Experimental & feminist poetics,46,Dodie Bellamy,6
G49,Experimental & feminist poetics,46,Graham Foust,4
G49,Experimental & feminist poetics,46,Laura Moriarty,4
G49,Experimental & feminist poetics,46,Minnie Bruce Pratt,4
G49,Experimental & feminist poetics,46,Rosmarie Waldrop,4
G49,Experimental & feminist poetics,46,Tristan Taormino,4
G49,Experimental & feminist poetics,46,Saskia Walker,3
G49,Experimental & feminist poetics,46,Danielle Dutton,2
G49,Experimental & feminist poetics,46,Fred Moten,2
G49,Experimental & feminist poetics,46,Jenifer Levin,2
G49,Experimental & feminist poetics,46,Jenny Boully,2
G49,Experimental & feminist poetics,46,Kate Bornstein,2
G49,Experimental & feminist poetics,46,Laura Antoniou,2
G49,Experimental & feminist poetics,46,Leonardo Padura,2
G49,Experimental & feminist poetics,46,Margaret Randall,2
G49,Experimental & feminist poetics,46,Marjorie Perloff,2
G49,Experimental & feminist poetics,46,Shyam Selvadurai,2
G49,Experimental & feminist poetics,46,Violet Blue,2
G50,The classic weird tale,45,Ambrose Bierce,672
G50,The classic weird tale,45,Washington Irving,411
G50,The classic weird tale,45,Guy de Maupassant,400
G50,The classic weird tale,45,Charlotte Perkins Gilman,302
G50,The classic weird tale,45,Walter de la Mare,253
G50,The classic weird tale,45,Lord Dunsany,214
G50,The classic weird tale,45,Algernon Blackwood,209
G50,The classic weird tale,45,Arthur Machen,179
G50,The classic weird tale,45,M.R. James,137
G50,The classic weird tale,45,E. Nesbit,119
G50,The classic weird tale,45,F. Marion Crawford,111
G50,The classic weird tale,45,William Hope Hodgson,109
G50,The classic weird tale,45,Lafcadio Hearn,108
G50,The classic weird tale,45,Robert W. Chambers,98
G50,The classic weird tale,45,Robert Aickman,76
G50,The classic weird tale,45,Mary E. Wilkins Freeman,75
G50,The classic weird tale,45,Elizabeth Gaskell,74
G50,The classic weird tale,45,Charles Brockden Brown,60
G50,The classic weird tale,45,W.W. Jacobs,58
G50,The classic weird tale,45,J. Sheridan Le Fanu,56
G50,The classic weird tale,45,Fitz-James O'Brien,53
G50,The classic weird tale,45,May Sinclair,47
G50,The classic weird tale,45,Amelia B. Edwards,45
G50,The classic weird tale,45,Edward Lucas,45
G50,The classic weird tale,45,Gertrude Atherton,38
G50,The classic weird tale,45,Oliver Onions,31
G50,The classic weird tale,45,Thomas de Quincey,30
G50,The classic weird tale,45,Montague Summers,15
G50,The classic weird tale,45,Edward Bulwer-Lytton,12
G50,The classic weird tale,45,L.P. Hartley,10
G50,The classic weird tale,45,Mary Elizabeth Braddon,10
G50,The classic weird tale,45,Mrs. Henry Wood,10
G50,The classic weird tale,45,Ralph Adams Cram,8
G50,The classic weird tale,45,Elizabeth Jane Howard,6
G50,The classic weird tale,45,Ellen Glasgow,5
G50,The classic weird tale,45,Jean Ray,5
G50,The classic weird tale,45,Ellis Parker Butler,4
G50,The classic weird tale,45,Fletcher Pratt,4
G50,The classic weird tale,45,George Armstrong Custer,4
G50,The classic weird tale,45,Diedrich Knickerbocker,2
G50,The classic weird tale,45,Don Juan Manuel,2
G50,The classic weird tale,45,Jean Lorrain,2
G50,The classic weird tale,45,Octave Mirbeau,2
G50,The classic weird tale,45,Rose Fyleman,2
G50,The classic weird tale,45,Tom Carhart,2
